user,park,rating,activity
887450156473,8038030,1,nature
702308996756,8038030,1,nature
228214586510,8038030,1,nature
655681708076,8038030,1,nature
603571162160,8038030,1,nature
611897696173,8038030,1,nature
85843418348,8038030,1,nature
850784082090,8038030,1,nature
992679041231,8038030,1,nature
357526430221,8038030,1,nature
819339184500,8038030,1,nature
335343703852,8038030,1,nature
240377449984,374960368,1,nature
268200865620,374960368,1,nature
132647105661,374960368,1,nature
947030214767,374960368,1,nature
670858727986,374960368,1,nature
780697826931,374960368,1,nature
905134284944,374960368,1,nature
30174344191,374960368,1,nature
557046124037,374960368,1,nature
328989354163,374960368,1,nature
169611588020,374960368,1,nature
821089814874,374960368,1,nature
950950332399,374960368,1,nature
51325085805,374960368,1,nature
421124657022,374960368,1,nature
539202188137,374960368,1,nature
946744101181,374960368,1,nature
271109442136,374960368,1,nature
887545074866,374960368,1,nature
749005151280,374960368,1,nature
357170738730,374960368,1,nature
576193982019,374960368,1,nature
483284583694,374960368,1,nature
796828655425,374960368,1,nature
599872860624,374960368,1,nature
438634898093,374960368,1,nature
395778851800,374960368,1,nature
3634999362,374960368,1,nature
631279492986,374960368,1,nature
339451133036,374960368,1,nature
190357240682,374960368,1,nature
81344907820,374960368,1,nature
820983319162,374960368,1,nature
253300008724,374960368,1,nature
179458833955,374960368,1,nature
984040601135,374960368,1,nature
68448968269,374960368,1,nature
732442256534,374960368,1,nature
978879860868,374960368,1,nature
484965034345,374960368,1,nature
747375064665,374960368,1,nature
886840270657,374960368,1,nature
878888178703,374960368,1,nature
997905689661,374960368,1,nature
596932982021,374960368,1,nature
267847951538,374960368,1,nature
684782696020,374960368,1,nature
440876001384,374960368,1,nature
761456620658,374960368,1,nature
644767052293,374960368,1,nature
971912352824,374960368,1,nature
87570792366,374960368,1,nature
413609643312,374960368,1,nature
229989480268,374960368,1,nature
999217832491,374960368,1,nature
881933589338,374960368,1,nature
597132679250,374960368,1,nature
736546019409,374960368,1,nature
953769851453,374960368,1,nature
756980462548,374960368,1,nature
114159610195,374960368,1,nature
537113434346,374960368,1,nature
197934784674,374960368,1,nature
75500032026,374960368,1,nature
326933795515,374960368,1,nature
797953321747,374960368,1,nature
264329845506,374960368,1,nature
914848756710,374960368,1,nature
953176008421,374960368,1,nature
697652672693,374960368,1,nature
266908033901,374960368,1,nature
552792186860,374960368,1,nature
637387126776,374960368,1,nature
546720007941,374960368,1,nature
826814009696,374960368,1,nature
326304157381,374960368,1,nature
995751735272,374960368,1,nature
344595110902,374960368,1,nature
163428828555,374960368,1,nature
526006693204,374960368,1,nature
465958839924,374960368,1,nature
206576008870,374960368,1,nature
925694799158,374960368,1,nature
592539531953,374960368,1,nature
561706700706,374960368,1,nature
210069225983,374960368,1,nature
110269998413,374960368,1,nature
41642803662,374960368,1,nature
946907964722,374960368,1,nature
934028870814,374960368,1,nature
526796224610,374960368,1,nature
748504205762,374960368,1,nature
599184153749,374960368,1,nature
728166389637,374960368,1,nature
508115738941,374960368,1,nature
114595735012,374960368,1,nature
422484526013,374960368,1,nature
460089156942,374960368,1,nature
368592751083,374960368,1,nature
694214852529,374960368,1,nature
313405023537,374960368,1,nature
553327058919,374960368,1,nature
337268473600,374960368,1,nature
511443084636,374960368,1,nature
297490072246,374960368,1,nature
397417310500,374960368,1,nature
292077191234,374960368,1,nature
132180649538,374960368,1,nature
689363811675,374960368,1,nature
211561256849,374960368,1,nature
572401186220,374960368,1,nature
512664875967,374960368,1,nature
571083898315,374960368,1,nature
421804410364,374960368,1,nature
765795851816,374960368,1,nature
957841810202,374960368,1,nature
510034146138,374960368,1,nature
906907905899,374960368,1,nature
688368251078,374960368,1,nature
677821156887,374960368,1,nature
19876567610,374960368,1,nature
630181436256,374960368,1,nature
768637918536,374960368,1,nature
230466996502,374960368,1,nature
997524671299,374960368,1,nature
200901620399,374960368,1,nature
643863442323,374960368,1,nature
807989018288,374960368,1,nature
557234134941,374960368,1,nature
779002018670,374960368,1,nature
141854059173,374960368,1,nature
500775893796,374960368,1,nature
150605018800,374960368,1,nature
971416245478,374960368,1,nature
949831106143,374960368,1,nature
34249244659,374960368,1,nature
147662590435,374960368,1,nature
25726010540,374960368,1,nature
875618825896,374960368,1,nature
698940673296,374960368,1,nature
335121999924,374960368,1,nature
914511567928,374960368,1,nature
841125910069,374960368,1,nature
903203263701,374960368,1,nature
3047499740,374960368,1,nature
831748183967,374960368,1,nature
610170449559,374960368,1,nature
24896066200,374960368,1,nature
239524264712,374960368,1,nature
671221978356,374960368,1,nature
693062474884,374960368,1,nature
900655699908,374960368,1,nature
137344510027,374960368,1,nature
572970874784,374960368,1,nature
384257460821,374960368,1,nature
869237972813,374960368,1,nature
1760348670,374960368,1,nature
337671216463,374960368,1,nature
306413418738,374960368,1,nature
84114807601,374960368,1,nature
348692692320,374960368,1,nature
892019062072,374960368,1,nature
456470203098,374960368,1,nature
949498090743,374960368,1,nature
676415305280,374960368,1,nature
183088685351,374960368,1,nature
597700763990,374960368,1,nature
933591064037,374960368,1,nature
650115307288,374960368,1,nature
586233151168,374960368,1,nature
865096084256,374960368,1,nature
389453753631,374960368,1,nature
647144550223,374960368,1,nature
893769207026,374960368,1,nature
517635603990,374960368,1,nature
48831383360,374960368,1,nature
786890437837,374960368,1,nature
158830941613,374960368,1,nature
170433475726,374960368,1,nature
709151991912,374960368,1,nature
405572902821,374960368,1,nature
600841336418,374960368,1,nature
194596974141,374960368,1,nature
617433444865,374960368,1,nature
720049532148,374960368,1,nature
230575035068,374960368,1,nature
119869143526,374960368,1,nature
965968675513,374960368,1,nature
601296297975,374960368,1,nature
319760855104,374960368,1,nature
511486805983,374960368,1,nature
159210999659,374960368,1,nature
475086708824,374960368,1,nature
306812749852,374960368,1,nature
868059093287,374960368,1,nature
500362935472,374960368,1,nature
771638564659,374960368,1,nature
939189955670,374960368,1,nature
511054528796,374960368,1,nature
456462686364,374960368,1,nature
842531702819,374960368,1,nature
166638180242,374960368,1,nature
241300859876,374960368,1,nature
177045698598,374960368,1,nature
731762027429,374960368,1,nature
793243154682,374960368,1,nature
785785380048,374960368,1,nature
274635399496,374960368,1,nature
971927682827,374960368,1,nature
136610896527,374960368,1,nature
585200216665,374960368,1,nature
93307107003,374960368,1,nature
137023217863,374960368,1,nature
980839272851,374960368,1,nature
194170927187,374960368,1,nature
960806783458,374960368,1,nature
335767217429,374960368,1,nature
426515417912,374960368,1,nature
626906505566,374960368,1,nature
113333804303,374960368,1,nature
869754874922,374960368,1,nature
556371084312,374960368,1,nature
131035335948,374960368,1,nature
692227285099,374960368,1,nature
541368682953,374960368,1,nature
885173048749,374960368,1,nature
250474872106,374960368,1,nature
455278881177,374960368,1,nature
477889748103,374960368,1,nature
280424862606,374960368,1,nature
798602773586,374960368,1,nature
632671942095,374960368,1,nature
453593346373,374960368,1,nature
808099231170,374960368,1,nature
651824484400,374960368,1,nature
432344148530,374960368,1,nature
78536025084,374960368,1,nature
217853412280,374960368,1,nature
41487993558,374960368,1,nature
209239957951,374960368,1,nature
840434097907,374960368,1,nature
962895415372,374960368,1,nature
219721570775,374960368,1,nature
781206154421,374960368,1,nature
387726864728,374960368,1,nature
614770815261,374960368,1,nature
383524301023,374960368,1,nature
661274382553,374960368,1,nature
251546207850,374960368,1,nature
346228464478,374960368,1,nature
675927632406,374960368,1,nature
172496898670,374960368,1,nature
341359273800,374960368,1,nature
946413097068,374960368,1,nature
336288085620,374960368,1,nature
703201633741,374960368,1,nature
158068883661,374960368,1,nature
198383809668,374960368,1,nature
346088805149,374960368,1,nature
22782319280,374960368,1,nature
843858862903,374960368,1,nature
479917671685,374960368,1,nature
572660255930,374960368,1,nature
786019818316,374960368,1,nature
765625179057,374960368,1,nature
761302052635,374960368,1,nature
336909294914,374960368,1,nature
744678528451,374960368,1,nature
749600295717,374960368,1,nature
52344409829,374960368,1,nature
890610556352,374960368,1,nature
111509480109,374960368,1,nature
477840471605,374960368,1,nature
62375930521,374960368,1,nature
990405626959,374960368,1,nature
198372650688,374960368,1,nature
243210961715,374960368,1,nature
88318488374,374960368,1,nature
607203321651,374960368,1,nature
495829597663,374960368,1,nature
794826059429,374960368,1,nature
391192068958,374960368,1,nature
725699178275,374960368,1,nature
561635311131,374960368,1,nature
256326716125,374960368,1,nature
807788686720,374960368,1,nature
615388091726,374960368,1,nature
277955282987,374960368,1,nature
277990802542,374960368,1,nature
153766767181,374960368,1,nature
739709148407,374960368,1,nature
169147703794,374960368,1,nature
948458655090,374960368,1,nature
914474635189,374960368,1,nature
525384981377,374960368,1,nature
511016261187,374960368,1,nature
892275906040,374960368,1,nature
677183181038,374960368,1,nature
716500063704,374960368,1,nature
375795303871,374960368,1,nature
582830247135,374960368,1,nature
930038204010,374960368,1,nature
258262785722,374960368,1,nature
47155555312,374960368,1,nature
420121910248,374960368,1,nature
632816379495,374960368,1,nature
173150827505,374960368,1,nature
195550643873,374960368,1,nature
916108873367,374960368,1,nature
897119052713,374960368,1,nature
200148201361,374960368,1,nature
657935334287,374960368,1,nature
272470421973,374960368,1,nature
428784731119,374960368,1,nature
974662192429,374960368,1,nature
669987322899,374960368,1,nature
339485546042,374960368,1,nature
50653672571,374960368,1,nature
127301681259,374960368,1,nature
505496477541,374960368,1,nature
750459058251,374960368,1,nature
580513190184,374960368,1,nature
402188695957,374960368,1,nature
702304372493,374960368,1,nature
683313897305,374960368,1,nature
40624149388,374960368,1,nature
817102095031,374960368,1,nature
135232339972,374960368,1,nature
32731091318,374960368,1,nature
363790817624,374960368,1,nature
305797175883,374960368,1,nature
870677234848,374960368,1,nature
428542937384,374960368,1,nature
12674726258,374960368,1,nature
520653554636,374960368,1,nature
58751794374,374960368,1,nature
92896083978,374960368,1,nature
111534965399,374960368,1,nature
453106124292,374960368,1,nature
400005029139,374960368,1,nature
812847603347,374960368,1,nature
326469207062,374960368,1,nature
928727314213,374960368,1,nature
680944672151,374960368,1,nature
335765176546,374960368,1,nature
479124141141,374960368,1,nature
394156600120,374960368,1,nature
388911621798,374960368,1,nature
40222290435,374960368,1,nature
520194766268,374960368,1,nature
727250324806,374960368,1,nature
858517671145,374960368,1,nature
256801969366,374960368,1,nature
100434404043,374960368,1,nature
324832567978,374960368,1,nature
582215865329,374960368,1,nature
786432138926,374960368,1,nature
483372357718,374960368,1,nature
77961405952,374960368,1,nature
94673621583,374960368,1,nature
858816648249,374960368,1,nature
309905579166,374960368,1,nature
902006667337,374960368,1,nature
88297862816,374960368,1,nature
400068985011,374960368,1,nature
813757951656,374960368,1,nature
227670965471,374960368,1,nature
511639248669,374960368,1,nature
669699601942,374960368,1,nature
216259544808,374960368,1,nature
731738308206,374960368,1,nature
750095844867,374960368,1,nature
267742957961,374960368,1,nature
681333347690,374960368,1,nature
116022659356,374960368,1,nature
896692896101,374960368,1,nature
133942678353,374960368,1,nature
332173104807,374960368,1,nature
838014547684,374960368,1,nature
607290561329,374960368,1,nature
746540464320,374960368,1,nature
899421346165,374960368,1,nature
443226728350,374960368,1,nature
874779797174,374960368,1,nature
701057349004,374960368,1,nature
552495090342,374960368,1,nature
919172085125,374960368,1,nature
352225925006,374960368,1,nature
333964066185,374960368,1,nature
374547428067,374960368,1,nature
312841440344,374960368,1,nature
17108394400,374960368,1,nature
497196043513,374960368,1,nature
311286850469,374960368,1,nature
211991735129,374960368,1,nature
562187250797,374960368,1,nature
677690794214,374960368,1,nature
78015365623,374960368,1,nature
133703167877,374960368,1,nature
709804244917,374960368,1,nature
355942322358,374960368,1,nature
245091043733,374960368,1,nature
547383986726,374960368,1,nature
394985619586,374960368,1,nature
990566215730,374960368,1,nature
531941908616,374960368,1,nature
402997700943,374960368,1,nature
1382531432,374960368,1,nature
660723913096,374960368,1,nature
280100531029,374960368,1,nature
764576370902,374960368,1,nature
365717112840,374960368,1,nature
991564783300,374960368,1,nature
429914012649,374960368,1,nature
636601749710,374960368,1,nature
169014918223,374960368,1,nature
209593560768,374960368,1,nature
751902664596,374960368,1,nature
233948608568,374960368,1,nature
163323989441,374960368,1,nature
831953032982,374960368,1,nature
862672399081,374960368,1,nature
209623579930,374960368,1,nature
398725477045,374960368,1,nature
38737611326,374960368,1,nature
815294752673,374960368,1,nature
773230248755,374960368,1,nature
419123109297,374960368,1,nature
626026832646,374960368,1,nature
552755925149,374960368,1,nature
430146355776,374960368,1,nature
94254656812,374960368,1,nature
732341358752,374960368,1,nature
929332237244,374960368,1,nature
658988477926,374960368,1,nature
634181020626,374960368,1,nature
71220916253,374960368,1,nature
96572563672,374960368,1,nature
226215763686,374960368,1,nature
887287391043,374960368,1,nature
765304041154,374960368,1,nature
281746190387,374960368,1,nature
406494903426,374960368,1,nature
808650573577,374960368,1,nature
60784993801,374960368,1,nature
215976484110,374960368,1,nature
394029873540,374960368,1,nature
171739889515,374960368,1,nature
962823325328,374960368,1,nature
149847320045,374960368,1,nature
935694571723,374960368,1,nature
311383262679,374960368,1,nature
614888761560,374960368,1,nature
796043931363,374960368,1,nature
317758138626,374960368,1,nature
987005087101,374960368,1,nature
167660633005,374960368,1,nature
823192933946,374960368,1,nature
672984189457,374960368,1,nature
297430957164,374960368,1,nature
261259188897,374960368,1,nature
82223255940,374960368,1,nature
443956280507,374960368,1,nature
471388851385,374960368,1,nature
914644965778,374960368,1,nature
70555464841,374960368,1,nature
790348539631,374960368,1,nature
387069455429,374960368,1,nature
220906098790,374960368,1,nature
980708871571,374960368,1,nature
858772344357,374960368,1,nature
142616846606,374960368,1,nature
835651261989,374960368,1,nature
253033395431,374960368,1,nature
854654125484,374960368,1,nature
723158164699,374960368,1,nature
922970605685,374960368,1,nature
343132452508,374960368,1,nature
228550080856,374960368,1,nature
153488948091,374960368,1,nature
44742842112,374960368,1,nature
794607952806,374960368,1,nature
639080092877,374960368,1,nature
160739311323,374960368,1,nature
798978328411,374960368,1,nature
884633443635,374960368,1,nature
669865938995,374960368,1,nature
859690177742,374960368,1,nature
70183507293,374960368,1,nature
473125841075,374960368,1,nature
422704573400,374960368,1,nature
854662549638,374960368,1,nature
697710098166,374960368,1,nature
441900132031,374960368,1,nature
673759278282,374960368,1,nature
136914301307,374960368,1,nature
614499218,374960368,1,nature
688089097816,374960368,1,nature
348728239359,374960368,1,nature
390373773041,374960368,1,nature
348104078516,374960368,1,nature
553768406710,374960368,1,nature
317564299834,374960368,1,nature
723662610926,374960368,1,nature
974023449372,374960368,1,nature
926283601345,374960368,1,nature
427274854600,374960368,1,nature
807366770100,374960368,1,nature
207344780196,374960368,1,nature
67738118398,374960368,1,nature
223851808498,374960368,1,nature
151367041332,374960368,1,nature
119652149576,374960368,1,nature
924371941474,374960368,1,nature
68996067504,374960368,1,nature
496385682171,374960368,1,nature
125486039611,374960368,1,nature
622419455030,374960368,1,nature
198931537454,374960368,1,nature
311228135780,374960368,1,nature
82993205704,374960368,1,nature
958911523707,374960368,1,nature
479495407574,374960368,1,nature
198268697243,374960368,1,nature
402243117459,374960368,1,nature
399718421440,374960368,1,nature
386103898051,374960368,1,nature
152349028856,374960368,1,nature
95642344283,374960368,1,nature
969902775969,374960368,1,nature
864262735609,374960368,1,nature
794520699291,374960368,1,nature
997559103730,374960368,1,nature
799224550468,374960368,1,nature
450218933966,374960368,1,nature
246952068855,374960368,1,nature
173027148114,374960368,1,nature
769493202239,374960368,1,nature
161176429871,374960368,1,nature
28303691893,374960368,1,nature
868307231694,374960368,1,nature
202302222468,374960368,1,nature
157304298535,374960368,1,nature
174307038484,374960368,1,nature
803999732652,374960368,1,nature
225614237936,374960368,1,nature
959294093648,374960368,1,nature
699545399610,374960368,1,nature
621911881709,374960368,1,nature
136159693465,374960368,1,nature
983824069425,374960368,1,nature
164336081470,374960368,1,nature
905105904201,374960368,1,nature
793829485885,374960368,1,nature
27592090341,374960368,1,nature
514066322935,374960368,1,nature
245667758924,374960368,1,nature
910775286074,374960368,1,nature
121676927402,374960368,1,nature
813916793605,374960368,1,nature
702726233390,374960368,1,nature
393317215409,374960368,1,nature
710095568110,374960368,1,nature
315964621911,374960368,1,nature
321670048096,374960368,1,nature
362362807173,374960368,1,nature
898114868490,374960368,1,nature
41491021981,374960368,1,nature
369840684835,374960368,1,nature
904175754909,374960368,1,nature
332236121754,374960368,1,nature
764877396396,374960368,1,nature
224952395697,374960368,1,nature
945027412259,374960368,1,nature
301661949454,374960368,1,nature
312595602933,374960368,1,nature
631749334340,374960368,1,nature
416711291142,374960368,1,nature
726090787625,374960368,1,nature
151600736057,374960368,1,nature
11567260820,374960368,1,nature
737470200376,374960368,1,nature
731330939369,374960368,1,nature
709911063041,374960368,1,nature
614696575830,374960368,1,nature
93541139691,374960368,1,nature
963718960735,374960368,1,nature
821704912465,374960368,1,nature
713287455493,374960368,1,nature
70707228335,374960368,1,nature
874209492580,374960368,1,nature
973050695956,374960368,1,nature
414958326928,374960368,1,nature
141341994553,374960368,1,nature
880298880875,374960368,1,nature
554060947302,374960368,1,nature
248139795833,374960368,1,nature
335698404819,374960368,1,nature
112799640708,374960368,1,nature
901424823346,374960368,1,nature
679053195833,374960368,1,nature
981611290160,374960368,1,nature
512734862778,374960368,1,nature
413085542929,374960368,1,nature
992878747784,374960368,1,nature
428202685304,374960368,1,nature
630337274032,374960368,1,nature
91707203917,374960368,1,nature
980579695120,374960368,1,nature
672878694085,374960368,1,nature
398639772561,374960368,1,nature
76692148846,374960368,1,nature
933645521331,374960368,1,nature
749126970754,374960368,1,nature
669956176319,374960368,1,nature
872501670694,374960368,1,nature
544157179280,374960368,1,nature
734518749101,374960368,1,nature
811201088937,374960368,1,nature
415705149107,374960368,1,nature
561286885176,374960368,1,nature
362675255716,374960368,1,nature
270440024378,374960368,1,nature
69947108143,374960368,1,nature
333993664540,374960368,1,nature
425112789689,374960368,1,nature
861624839236,374960368,1,nature
240559550165,374960368,1,nature
78292987033,374960368,1,nature
19760957997,374960368,1,nature
897011989526,374960368,1,nature
438973359447,374960368,1,nature
645380762442,374960368,1,nature
193058463367,374960368,1,nature
765427379129,374960368,1,nature
589155904890,374960368,1,nature
873610367321,374960368,1,nature
246083579000,374960368,1,nature
965122386939,374960368,1,nature
421219633210,374960368,1,nature
181554375565,374960368,1,nature
333294183657,374960368,1,nature
66834783930,374960368,1,nature
188632705529,374960368,1,nature
797235340324,374960368,1,nature
971698348042,374960368,1,nature
270393806092,374960368,1,nature
838654231397,374960368,1,nature
295719968287,374960368,1,nature
704129109194,374960368,1,nature
478034337352,374960368,1,nature
816887254780,374960368,1,nature
899720992505,374960368,1,nature
673702046972,374960368,1,nature
445345350739,374960368,1,nature
386776824860,374960368,1,nature
645788466209,374960368,1,nature
477691957748,374960368,1,nature
427333783378,374960368,1,nature
263889547743,374960368,1,nature
313603515067,374960368,1,nature
634166348664,374960368,1,nature
39098066208,374960368,1,nature
133935393152,374960368,1,nature
144494231180,374960368,1,nature
184975248272,374960368,1,nature
59047510229,374960368,1,nature
880488254763,374960368,1,nature
771539884750,374960368,1,nature
283365895783,374960368,1,nature
243065536375,374960368,1,nature
944832956178,374960368,1,nature
568250873113,374960368,1,nature
862624389364,374960368,1,nature
775881850919,374960368,1,nature
80616925574,374960368,1,nature
745256920662,374960368,1,nature
571671904031,374960368,1,nature
55485690123,374960368,1,nature
994639183402,374960368,1,nature
928636804819,374960368,1,nature
631501058618,374960368,1,nature
161667153275,374960368,1,nature
295601416889,374960368,1,nature
38243774310,374960368,1,nature
546686163484,374960368,1,nature
612805925596,374960368,1,nature
671860946962,374960368,1,nature
378342102784,374960368,1,nature
107536887503,374960368,1,nature
906582446802,374960368,1,nature
779668318268,374960368,1,nature
412974302413,374960368,1,nature
144425594278,374960368,1,nature
607481132176,374960368,1,nature
115498675311,374960368,1,nature
300179912596,374960368,1,nature
150082321871,374960368,1,nature
867205951070,374960368,1,nature
732288985524,374960368,1,nature
463663788685,374960368,1,nature
31302645685,374960368,1,nature
46304088647,374960368,1,nature
268051365446,374960368,1,nature
529502398926,374960368,1,nature
19109909168,374960368,1,nature
947388074389,374960368,1,nature
512738281901,374960368,1,nature
488016681954,374960368,1,nature
169354297752,374960368,1,nature
733145448235,374960368,1,nature
14314504527,374960368,1,nature
706446022582,374960368,1,nature
970184243647,374960368,1,nature
454307466798,374960368,1,nature
314276604787,374960368,1,nature
502864914935,374960368,1,nature
669400705395,374960368,1,nature
299363921229,374960368,1,nature
547206040602,374960368,1,nature
259781614239,374960368,1,nature
737942356775,374960368,1,nature
181861309669,374960368,1,nature
247741280810,374960368,1,nature
432199806692,374960368,1,nature
898687926362,374960368,1,nature
523097761029,374960368,1,nature
293352900031,374960368,1,nature
531865492612,374960368,1,nature
726943099127,374960368,1,nature
236652533070,374960368,1,nature
633113674129,374960368,1,nature
213751107919,374960368,1,nature
637490059275,374960368,1,nature
67654938431,374960368,1,nature
47918301935,374960368,1,nature
175386668201,374960368,1,nature
964753237004,374960368,1,nature
33758711450,374960368,1,nature
15336386021,374960368,1,nature
672583616379,374960368,1,nature
629074336763,374960368,1,nature
183018181116,374960368,1,nature
284748452264,374960368,1,nature
402417998109,374960368,1,nature
143386818935,374960368,1,nature
426858021586,374960368,1,nature
860045872031,374960368,1,nature
22560669955,374960368,1,nature
834503821813,374960368,1,nature
488677542124,374960368,1,nature
779071808154,374960368,1,nature
185131278898,374960368,1,nature
591775132941,374960368,1,nature
662331335760,374960368,1,nature
98170225791,374960368,1,nature
241018129219,374960368,1,nature
532925729128,374960368,1,nature
363156615937,374960368,1,nature
226964500821,374960368,1,nature
307819503833,374960368,1,nature
922763541426,374960368,1,nature
438814922615,374960368,1,nature
590584209847,374960368,1,nature
717961548699,374960368,1,nature
531344523388,374960368,1,nature
307887705508,374960368,1,nature
243330463612,374960368,1,nature
555224593051,374960368,1,nature
619120648076,374960368,1,nature
365001686337,374960368,1,nature
777822954324,374960368,1,nature
315773769750,374960368,1,nature
886719473535,374960368,1,nature
416703625558,374960368,1,nature
244491027315,374960368,1,nature
206383217045,374960368,1,nature
824280730853,374960368,1,nature
149579913968,374960368,1,nature
45096093512,374960368,1,nature
428084822662,374960368,1,nature
869061311652,374960368,1,nature
313935320090,374960368,1,nature
67489715202,374960368,1,nature
792847699448,374960368,1,nature
16424507851,374960368,1,nature
461077204310,374960368,1,nature
443263139401,374960368,1,nature
23473743722,374960368,1,nature
734716827712,374960368,1,nature
371349599099,374960368,1,nature
592736357018,374960368,1,nature
187348227033,374960368,1,nature
727024238128,374960368,1,nature
60676051285,374960368,1,nature
708943053365,374960368,1,nature
746593464413,374960368,1,nature
663662762046,374960368,1,nature
838528342417,374960368,1,nature
919947561045,374960368,1,nature
317485854289,374960368,1,nature
2726622654,374960368,1,nature
68354418065,374960368,1,nature
118074187355,374960368,1,nature
832732483950,374960368,1,nature
586561795982,374960368,1,nature
312085861221,374960368,1,nature
154415568189,374960368,1,nature
364792953557,374960368,1,nature
432064265256,374960368,1,nature
352088133679,374960368,1,nature
780008943646,374960368,1,nature
361821904030,374960368,1,nature
296628373430,374960368,1,nature
268010339348,374960368,1,nature
939534618400,374960368,1,nature
472722568026,374960368,1,nature
436038337884,374960368,1,nature
214333920168,374960368,1,nature
310870278997,374960368,1,nature
369342816742,374960368,1,nature
953882367461,374960368,1,nature
58710957491,374960368,1,nature
690540399093,374960368,1,nature
638161224516,374960368,1,nature
468676012314,374960368,1,nature
897619515182,374960368,1,nature
650841795629,374960368,1,nature
192161679327,374960368,1,nature
748426051697,374960368,1,nature
609064213661,374960368,1,nature
335750661523,374960368,1,nature
741428299078,374960368,1,nature
486126117310,374960368,1,nature
495976828615,374960368,1,nature
875869884031,374960368,1,nature
441423271049,374960368,1,nature
327920113452,374960368,1,nature
3449672658,374960368,1,nature
193493971481,374960368,1,nature
167840163721,374960368,1,nature
177358107715,374960368,1,nature
333000629034,374960368,1,nature
120160502736,374960368,1,nature
590618286723,374960368,1,nature
725656694350,374960368,1,nature
847728359741,374960368,1,nature
526422865536,374960368,1,nature
765204049256,374960368,1,nature
944440346941,374960368,1,nature
757064170190,374960368,1,nature
263330801417,374960368,1,nature
558679623214,374960368,1,nature
164777874152,374960368,1,nature
44364175426,374960368,1,nature
732313066216,374960368,1,nature
499741456962,374960368,1,nature
309744080119,374960368,1,nature
843423594219,374960368,1,nature
866573274767,374960368,1,nature
429943509784,374960368,1,nature
752076926548,374960368,1,nature
176934617532,374960368,1,nature
