user,latitude,longitude
149888037069,51.477147165254266,-0.0989576864406779
483284583694,51.501529758871065,-0.1277946120967739
119880418450,51.48684595238094,-0.0295431904761904
466634364768,51.50669718055557,-0.1498122337962963
520965387000,51.5109049285714,-0.1340683035714286
753370639553,51.50816805555555,-0.1327187777777778
543890898291,51.501428925925936,-0.1451068888888889
777401373127,51.52486137344405,-0.1471844813278011
931229074232,51.51356575744392,-0.09988140439259
471161116326,51.51347619574464,-0.1224707574468084
89398496058,51.51627683870968,-0.1532154516129031
274910236354,51.4630600943396,-0.127421754716981
796828655425,51.50658118085102,-0.1293801914893617
868660011146,51.51408375757577,-0.1412159090909091
92941457146,51.50093470095244,-0.1300994259047608
648154429211,51.53891245065768,-0.0842757220394748
81875110389,51.51145830752371,-0.0691700620891162
783361290944,51.45147155060037,-0.1391003619210976
508668277199,51.509555076000005,-0.1204346439999999
3884986443,51.50168999418608,-0.171900511627907
611640605162,51.52051972727272,-0.1160845090909091
846950781104,51.50775268292684,-0.1236662682926829
648797083361,51.51906464406776,-0.1193084152542378
894758080935,51.52101347272727,-0.0806548666666666
665493603481,51.53328174462367,-0.1463364086021504
638421995416,51.49247511764706,-0.2102059411764705
855591515486,51.54875965484305,-0.1567204201909953
938768970423,51.52312428276893,-0.113483142857143
144240533790,51.484583633333386,-0.1318625958333332
465579463003,51.504869,-0.15958
683786319256,51.511390295082,-0.1167769016393441
440724944293,51.507351078947366,-0.1112669035087719
601349824440,51.52400131322747,-0.1603527767195765
87522540277,51.507522423809625,-0.1329524365079367
147965501371,51.53144107647061,-0.1074293323529412
275036569682,51.503527712264045,-0.0715550943396226
599872860624,51.51477484732823,-0.159539709923664
526011067215,51.51177796097557,-0.1131994829268292
438634898093,51.53167051994381,-0.1148120572501172
607085768118,51.50147275,-0.1303575
641416863065,51.461049571428575,-0.064478
501158347467,51.571118766666665,-0.1174990666666666
501791877313,51.52349009505719,-0.0879567224334605
219676942768,51.5007625,-0.1398335
415976251493,51.5156081882353,-0.1269235529411764
559316183513,51.537139,-0.137965
955336070189,51.50625073923712,-0.237007463714639
928722233531,51.50435639761907,-0.2268498452380958
110090793611,51.51283564102562,-0.0996087692307692
752010056906,51.503266,-0.141963
144045302487,51.52274770833333,-0.1339457083333333
222306956867,51.49035582488475,-0.1793004700460832
593489486107,51.50727360294115,-0.1301616176470588
962111640111,51.47717463513523,-0.1863276801801798
594253205084,51.5142039767442,-0.1570890930232557
74417788960,51.49911751282039,-0.1680242322775264
778360063438,51.50399570689656,-0.1455441034482758
196476966562,51.47681257232701,-0.0769053081761006
151017654850,51.53491868655506,-0.1196218270644192
850803038277,51.571209,-0.12135325
395778851800,51.50833654089925,-0.1218540864959477
3634999362,51.53035973985254,-0.0754260615006148
631279492986,51.50907262732929,-0.1220216894409935
339451133036,51.5073795,-0.1494415
119530507440,51.51150197665336,-0.1078105272373534
757827191140,51.470403833333314,-0.2237547166666668
371347694052,51.55007191992195,-0.1120840566406251
133332618203,51.4773225,-0.3939812
385304238485,51.50798857560259,-0.1502961402483552
320866383038,51.50716168,-0.2511501599999999
532393373304,51.514210142857145,-0.0915841428571428
43853386647,51.499375297071154,-0.1154772510460252
652227896018,51.49680309361701,-0.0841667191489361
113979742258,51.54765555555556,-0.1490967777777778
608501789834,51.50925527932954,-0.1567395418994415
369000008672,51.52159002205877,-0.0993318823529413
99758529066,51.470661176849774,-0.1004045330873909
576707383788,51.50305685022053,-0.096845436123348
459476774576,51.52175861325978,-0.1721415801104972
502570414306,51.515092105412215,-0.0515478882207287
629757293314,51.514019,-0.1146903333333333
531094299574,51.48376210204069,-0.0853637270408163
125101547504,51.50450143617014,-0.1421708085106379
350607090507,51.460061,-0.1368635
740762665933,51.51896245454544,-0.1456604545454545
750601927216,51.50344925333336,-0.10177936
580297715244,51.49974870294473,-0.2013581139564669
411963233822,51.477677333333325,-0.1460539855072462
261050961575,51.54606977276717,-0.2319757143491738
190357240682,51.48853199999997,-0.1140064918032786
255454023329,51.49625338636368,-0.1461975681818181
846372266391,51.504535,-0.1745789999999999
587785397687,51.56082215909086,-0.0739840181818181
575861866547,51.50211105172422,-0.1643439827586208
808040933583,51.44192323844725,-0.1172976913123837
740512277638,51.51225577777779,-0.0844213111111111
777474943781,51.50503809113915,-0.1514940371308023
187464391301,51.494313,-0.1405428
104868925049,51.498421823601895,-0.1200233300553162
457875162249,51.52215107448127,-0.1012820976800974
384895631073,51.4753734236111,-0.1836379861111113
589610944203,51.46720977862592,-0.0899760916030534
412538988022,51.50489803030303,-0.1257629090909091
250536310696,51.497528288135605,-0.1323761423728813
129927325372,51.51997216148152,-0.1155142696296295
788049383581,51.51277569289343,-0.1014618934010151
928056347465,51.50510066666667,-0.1473354761904762
760720398910,51.51449993023255,-0.1273533023255814
445266020734,51.50373780851061,-0.1097370212765957
602505596075,51.51600377704922,-0.1249012721311475
370945360855,51.52470968750016,-0.1035648566176472
906984919393,51.45701375,-0.27244775
507848559406,51.49002035344839,-0.1302232327586205
361853290038,51.52999033333334,-0.0410825333333333
902174944957,51.508700133333335,-0.10731
589737552964,51.50392500000001,-0.1121303749999999
698323316114,51.52706501234576,-0.0615755864197532
489335855468,51.50407073741485,-0.1401519224489799
279671049386,51.51190550675951,-0.1004769373557538
815430427699,51.50453647400754,-0.1677128724537263
453548086470,51.52198651428571,-0.1023093809523809
143423873798,51.51489337313431,-0.1130402388059701
445218013957,51.5318306003937,-0.1142369625984255
670362281038,51.53999007575758,-0.089205106060606
60530536300,51.5127846923077,-0.1252767948717948
374247276019,51.50007774999999,-0.0943031195652173
144020113063,51.45194078378374,-0.182772854054054
81344907820,51.52093318024545,-0.1139725736607137
923637660787,51.506522,-0.14189425
674613310039,51.51225552991415,-0.1557636452991452
487428139999,51.50936558633104,-0.2190444064748201
81382980190,51.49761563999994,-0.1539228666666666
776957500724,51.50858239790575,-0.1386397120418849
924909987161,51.53033450000001,-0.1559729833333332
478647422790,51.51351314285713,-0.1453204285714285
265942269554,51.53111156326528,-0.1054330857142857
876394053037,51.48453932038839,-0.1418925436893204
666308959172,51.52767072463765,-0.152711115942029
487165370262,51.51610066666667,-0.1001012222222222
763177453421,51.52873653333333,-0.0869945888888889
616905473948,51.52553999514552,-0.1507341262135922
341916149321,51.55402138192393,-0.1361638600583094
752921456854,51.476648185483874,-0.0830095725806451
854711106243,51.50754216666667,-0.1036258333333333
716209039556,51.51006553773578,-0.1181674528301886
411072624106,51.50191442288564,-0.1717145124378108
70163844727,51.4910903125,-0.071430125
536070492324,51.51505684798831,-0.1543855454545453
759271251175,51.5229736153005,-0.1328813923497263
488113529023,51.49915990857509,-0.1432522950819673
502380493514,51.537773299093736,-0.1233176042296073
265863257618,51.4447125,-0.228552
490161197597,51.44219649795916,-0.2493479428571432
293085299298,51.5305156928746,-0.0824842555282556
999322203273,51.49287918709682,-0.1436359354838707
831241619075,51.50839002247195,-0.1062546292134832
473789521341,51.50886658139533,-0.1404515116279069
241808659120,51.52004435942379,-0.1172418290441154
733530756398,51.51636383333334,-0.1336349444444445
144836848128,51.47855410055863,-0.1904217653631285
987652712395,51.51269341793896,-0.1377506488549617
820983319162,51.511489331818176,-0.1341667181818182
644813563561,51.53317372727272,-0.0502343636363636
253300008724,51.50149424999999,-0.1763684999999999
227768101539,51.50402871428571,-0.158053
578417756348,51.50806987484985,-0.0686368700361007
842144804809,51.49792841509433,-0.083202
789054585975,51.5016139375,-0.1221875
123625003694,51.53366454400001,-0.098496808
484065014205,51.50625071428571,-0.1265301428571428
835418434164,51.50421456410261,-0.1254364358974358
310708995699,51.51090944363934,-0.105022581320451
469849234605,51.52496492700735,-0.2075499854014598
583362717356,51.50179018518517,-0.1566012962962963
664403248310,51.50785446666668,-0.0911848
698662577280,51.53189318298951,-0.2439353943298972
364282232038,51.49984888695655,-0.187112817391304
803150862174,51.51597613712937,-0.1366949761766417
492077085987,51.49825082352934,-0.1549838758169936
676867030908,51.532565096969726,-0.182788303030303
321050210589,51.54377945077717,-0.1379990155440413
895185127075,51.50568754436088,-0.1401645744360897
708416139304,51.52031202054793,-0.1383114315068493
328233084843,51.50813793670886,-0.1304500822784808
239135549354,51.50382959060392,-0.2590666711409398
178288400071,51.48142863141013,-0.1103622211538462
179458833955,51.50117123489933,-0.1535815369127517
428252507232,51.53525970637125,-0.1054005180055402
489545388782,51.479390398753885,-0.1954886043613706
137987054266,51.51826572000002,-0.1267492
580311312317,51.52632588235295,-0.3243794117647058
264253842678,51.504924604166696,-0.1680768749999999
493850787534,51.50792046601942,-0.111113281553398
606675921842,51.505966209261054,-0.136412952804987
794872867608,51.488713,-0.0698773333333333
50875156025,51.50540980000001,-0.1539254
616832346558,51.50456549315077,-0.2007678109589036
407097870932,51.47218412269909,-0.2502330399244881
985533308334,51.47723818181819,-0.1869661818181818
98876706337,51.54865666666665,-0.0708411594202898
325611534104,51.50900089084512,-0.1430649929577464
958994422233,51.3909608494624,-0.1996382616487454
935952725342,51.504691915730014,-0.141731011235956
218036054520,51.512645867647024,-0.0894507647058823
886986787039,51.5053316103896,-0.269635
648225053497,51.50643929113928,-0.1528929746835443
90656378554,51.51620763636364,-0.098814303030303
186355104177,51.489373599801525,-0.1610617792121817
709248606084,51.523890499999936,-0.1480354035087718
984040601135,51.50413994444443,-0.1384217777777777
367801695389,51.50669482651389,0.015902147299509
410544398701,51.457306672131146,-0.2269636885245903
223165437639,51.50650396478876,-0.1331708732394367
435037740072,51.50130962037037,-0.1494878055555555
690422934314,51.50929258333333,-0.0814444166666666
71869403453,51.50723044705883,-0.1505289176470588
471198464416,51.49874732634967,-0.1655067042707492
255235820951,51.475787316040005,-0.0344893570363748
473181079930,51.50042673913043,-0.1291943913043478
407202462816,51.47232041666666,-0.2537724166666667
474032311403,51.52532395121951,-0.1174899756097561
886698610501,51.4744646167025,-0.1812876745182014
400473436916,51.50726547566856,-0.1063067018505821
357277162187,51.53888782278481,-0.0993791392405063
156268912445,51.514127032258,-0.1220831397849459
225342820595,51.512304948718025,-0.127906153846154
124249034009,51.50941517679549,-0.104696632596685
904153527301,51.53836717647057,-0.1724612352941176
489599660662,51.4855055671641,-0.1556506492537311
369670551782,51.50427594736843,-0.1195380526315789
332046030754,51.52118954651163,-0.1390279186046513
424834570291,51.51591878160917,-0.0518178045977011
813328203442,51.5126971818182,-0.0235178863636363
531096767397,51.4853984390244,-0.2390907398373983
16413634812,51.51087873684213,-0.1994414078947367
68448968269,51.49743570151415,-0.1134595470046078
585253560877,51.5217108030303,-0.1264524393939394
799898986262,51.50923303932576,-0.0851481198501868
691962824017,51.49734970701736,-0.1392496140350873
712184129853,51.5547741,-0.04365385
477581093204,51.49334825555558,-0.1301249888888889
172819546002,51.5305993655914,-0.20855476344086
108456377680,51.52544310601257,-0.140597306962025
307877713299,51.50716599999998,-0.162005
679261606864,51.47000122857141,-0.0851546714285714
269412766860,51.53162903018866,-0.153334237735849
907007075085,51.55768167741935,-0.1821897419354838
655871954033,51.48763004878051,-0.0675674390243902
40600497069,51.503693,-0.156834
365353806425,51.45922094230765,-0.2096014423076924
480536554280,51.44479402380952,-0.2999297619047619
103744029551,51.50987160928433,-0.1149410676982594
645146596581,51.3242021,-0.0897912
262635932711,51.51623538888888,-0.085152361111111
814480620594,51.45233119753088,-0.1507132592592593
732442256534,51.47373259345785,-0.1837235537383172
473437817334,51.51598690361441,-0.1348307048192771
355715290473,51.51207617368423,-0.1535992894736841
224228956497,51.51890140681836,-0.1115367795454548
978879860868,51.50518556398108,-0.121536644549763
612294109470,51.5149755,-0.1245881874999999
965188233832,51.46231316586299,-0.0930729054966251
490433070269,51.53642595348839,-0.068965953488372
19793327888,51.508751489361686,-0.1390637234042553
352370696890,51.55035851612905,-0.0350581612903225
897686130375,51.50609955555555,-0.1300648888888889
725040681824,51.434206,-0.146738
690010221211,51.51378605714286,-0.1128360428571429
572381729680,51.49770775,-0.1434153333333333
12531702761,51.507465502732266,-0.1410679562841531
575666958359,51.48309997153733,-0.0919121934156375
935538952180,51.50780684878056,-0.1041492463414635
220236689216,51.51602303789122,-0.0997802158154853
568706423318,51.46099194890514,-0.2389760145985399
869324926942,51.53049115582655,-0.0964082181571816
618571162110,51.52274539252342,-0.10155988317757
560399678939,51.531738389423126,-0.1100992788461538
641184774233,51.50693052941164,-0.0401505248868774
44468356063,51.50817568686861,-0.0374660404040404
484965034345,51.50584314285706,-0.1227095923344945
674750742173,51.50244323076924,-0.1190177692307692
915106139560,51.50975518565405,-0.1111667215189874
296347169796,51.507323,-0.1434225
303832778095,51.49205093820227,-0.0947127415730337
379645531216,51.50744421390369,-0.2878303743315513
554417592945,51.5096349034268,-0.0492383862928348
834047288915,51.49180678846943,-0.0799000246520874
142033218258,51.51080183486239,-0.1292300642201835
703021181906,51.49441118705615,-0.1778103279400145
357310448316,51.52648216187981,-0.1719797597911232
887222912064,51.510723942105294,-0.1458693736842104
300636622525,51.51346444999997,-0.2563635666666667
813816375758,51.49534753278115,-0.1524233163553075
747375064665,51.511438278175504,-0.0989561144901607
204131838865,51.51086299999999,-0.1288725066666666
526535592800,51.50807330864197,-0.1116153827160494
208594818741,51.50513385714286,-0.1510308571428571
484398167209,51.471922177664936,-0.1657017005076141
530614185362,51.511094287709454,-0.1430521201117318
293701011147,51.475799,-0.00264
705087592981,51.50482218644064,-0.1593804576271185
191415861203,51.3812806,-0.1009964
419280870882,51.54174566666666,-0.158991
653169188300,51.50712094449764,-0.1583882669856468
976517417556,51.5032554090909,-0.1042444090909091
335382121818,51.49175469565216,-0.1708918260869565
492374663921,51.49573463157895,-0.1718576315789473
702525270330,51.51860191304348,-0.1239987826086956
415891602318,51.50414716114776,-0.1355016357615898
473057536672,51.502345597122286,-0.1088701079136689
204706778168,51.50696284799996,-0.119582872
38927438038,51.53812690863792,-0.0748523621262458
505633034725,51.52841188976376,-0.1254877637795274
717293538309,51.47094974285713,-0.1351296285714286
837394855997,51.507001022727245,-0.184331528409091
779704507469,51.47740427648118,-0.102897897666068
886840270657,51.504586113406766,-0.0946664987986547
150385582807,51.50837986440683,-0.1139578813559321
885434945175,51.47367669230769,-0.2101471538461538
211131033297,51.414902,-0.29350575
748564391428,51.470797534883694,-0.1868019302325582
343366701278,51.4986334267017,-0.1134853769633507
710459989677,51.493624291417085,-0.130287263473054
602511341330,51.508308858757054,-0.1626156949152541
878547619263,51.52397059635812,-0.1100738406676783
327778826545,51.54728295981096,-0.1261093877068557
510624920819,51.461151145432765,-0.0987075360576922
585274867531,51.5098376521739,-0.1158226956521738
175642422978,51.53790113793102,-0.1408600689655171
244265682381,51.557752,-0.0963258333333333
711391609894,51.54577458945403,-0.0216343709981167
600759056288,51.448631,-0.295836
517870998439,51.497996209302336,-0.1246405348837209
746542519390,51.48639959715649,-0.1399132511848341
262185232683,51.511092,-0.164623
198658069663,51.51378182762563,-0.1138827180365301
878888178703,51.50687234146341,-0.1359008292682925
541543395061,51.5227839716982,-0.1012830094339623
604852678192,51.46206448765431,-0.1004338148148148
561377209104,51.49544392090398,-0.0413411638418078
14072257782,51.50161838729506,-0.2302910799180325
9086509497,51.525077349593815,-0.1173560081300811
559899298784,51.461645625,-0.174885
386972588225,51.49795699999999,-0.1169154074074074
326033634361,51.44214322061424,-0.2351980484894631
28076358381,51.489039515822775,-0.0780417373417721
822831625522,51.51311524822699,-0.1097517234042553
31342913076,51.50093366666667,-0.0694849999999999
505694671800,51.53976866666667,-0.0176808333333333
856279011270,51.518221638743455,-0.1525563193717279
345710554308,51.49536115384614,-0.1581068461538461
384237065896,51.556894105442176,-0.0790395204081633
829904469142,51.47640925581398,-0.1230275813953487
96003086216,51.52414988235292,-0.0952082941176471
39915686955,51.49439288394558,-0.1136885067698258
481091279536,51.44830873999999,-0.0295992899999999
783297390213,51.519319465072186,-0.0580411697038724
427807308899,51.50897558399994,-0.1664743639999995
709114135184,51.52071355471697,-0.1025697037735846
141145263163,51.534445593175896,-0.0966369895013124
622581022001,51.51353730596978,-0.1292083955223883
998838193462,51.50954334117648,-0.0946058823529411
620185012041,51.48632432274268,-0.0340419807067217
618700042474,51.50144565510572,-0.1293307109826584
793292481259,51.546332666666665,-0.0895536666666666
613766878954,51.41468107362749,-0.1012796171352076
748639115263,51.50839296190475,-0.1715251333333333
620188104709,51.50660804296014,-0.1191669071864217
786122526460,51.506765625,-0.127934375
789755700579,51.53426001194028,-0.0847178208955223
486262597030,51.52655038511311,-0.0964019676375403
756601744176,51.50088638613869,-0.182674514851485
509615141485,51.462575938636384,-0.1114693454545458
146559716615,51.49219258620692,-0.1208853103448276
519734078246,51.49792375832865,-0.0859124709203839
719218765990,51.50986104464284,-0.1265164732142857
129847469918,51.45455965013065,0.0487672828546563
888590648423,51.46875359264924,-0.1353724988514544
736019093050,51.49399836363636,-0.1958167999999999
10089803589,51.52269699999999,-0.0773315172413792
353612832319,51.50790728571428,-0.0857414025974026
521554139856,51.52779078827356,-0.1354734657980454
997905689661,51.502215,-0.124454
569040689371,51.44477793992932,-0.2880385936395763
109993742526,51.52578320714286,-0.1223324428571429
660862925170,51.50588577777776,-0.1630013333333333
474217426364,51.5143905849057,-0.1487988490566037
596932982021,51.44720615297463,-0.1729648711048155
267847951538,51.4908634491344,-0.1102752067099566
981864202381,51.51815622580647,-0.1233800215053764
739893216072,51.51142904705885,-0.0909031764705882
12286555218,51.51382295364242,-0.1835760264900664
887458848988,51.488141118406965,-0.0540899843484175
492004430587,51.5011512665884,-0.156669651203758
506161810554,51.498526318181824,0.000586409090909
900351198682,51.51056838166564,-0.1355554913121635
300536760997,51.50471057894736,-0.1076147894736842
760537405686,51.51032753658536,-0.1131842682926828
488279159624,51.50351099669963,-0.1151309056105604
205054110180,51.502694029411785,-0.1155906737967914
828000127897,51.52171334782604,-0.1462902898550725
421288798265,51.53949343233079,-0.1231824548872181
905278260917,51.50445284892077,-0.1467041366906475
820015698626,51.5117848043478,-0.1455794782608694
508727952335,51.50076176923076,-0.0776614615384615
998399522735,51.436894073684286,-0.0648629368421053
212957244071,51.53886014047625,-0.1203917309523809
986256375535,51.49248768695655,-0.1647110670807454
759321563902,51.528387937500014,-0.060260375
676348344807,51.520707,-0.175781
971277044838,51.50762936986301,-0.1340847808219178
141816540586,51.44866200000002,-0.1422146721311475
994494056792,51.50678755813953,-0.1150726511627907
59660997410,51.52532735294116,-0.0939043167420814
948561774130,51.50722487804879,-0.1476155121951219
318857544060,51.50955966666667,-0.1071303333333333
966333599423,51.49380796296298,-0.137384074074074
288348429752,51.4981618888889,-0.1397425999999999
440869703844,51.452801209691664,-0.1532011330396473
